"거래구분별(1)","투자자별(1)","투자자별(2)",시점,데이터
"거래량","기관합계","매도 (천주)",2023.12,1010951
"거래량","기관합계","매도 (천주)",2024.01,1275056
"거래량","기관합계","매도 (천주)",2024.02,1164150
"거래량","기관합계","매도 (천주)",2024.03,1097792
"거래량","기관합계","매도 (천주)",2024.04,1145819
"거래량","기관합계","매도 (천주)",2024.05,1003272
"거래량","기관합계","매도 (천주)",2024.06,1091786
"거래량","기관합계","매수 (천주)",2018.07,768600
"거래량","기관합계","매수 (천주)",2018.08,724029
"거래량","기관합계","매수 (천주)",2018.09,631639
"거래량","기관합계","매수 (천주)",2018.10,925160
"거래량","기관합계","매수 (천주)",2018.11,832491
"거래량","기관합계","매수 (천주)",2018.12,795967
"거래량","기관합계","매수 (천주)",2019.01,928513
"거래량","기관합계","매수 (천주)",2019.02,714896
"거래량","기관합계","매수 (천주)",2019.03,889535
"거래량","기관합계","매수 (천주)",2019.04,979670
"거래량","기관합계","매수 (천주)",2019.05,961110
"거래량","기관합계","매수 (천주)",2019.06,839350
"거래량","기관합계","매수 (천주)",2019.07,847901
"거래량","기관합계","매수 (천주)",2019.08,869213
"거래량","기관합계","매수 (천주)",2019.09,721211
"거래량","기관합계","매수 (천주)",2019.10,746462
"거래량","기관합계","매수 (천주)",2019.11,874790
"거래량","기관합계","매수 (천주)",2019.12,923886
"거래량","기관합계","매수 (천주)",2020.01,925961
"거래량","기관합계","매수 (천주)",2020.02,1045570
"거래량","기관합계","매수 (천주)",2020.03,1627229
"거래량","기관합계","매수 (천주)",2020.04,1030321
"거래량","기관합계","매수 (천주)",2020.05,986581
"거래량","기관합계","매수 (천주)",2020.06,1310012
"거래량","기관합계","매수 (천주)",2020.07,1079397
"거래량","기관합계","매수 (천주)",2020.08,1171856
"거래량","기관합계","매수 (천주)",2020.09,1013415
"거래량","기관합계","매수 (천주)",2020.10,851193
"거래량","기관합계","매수 (천주)",2020.11,1182392
"거래량","기관합계","매수 (천주)",2020.12,1374419
"거래량","기관합계","매수 (천주)",2021.01,1593038
"거래량","기관합계","매수 (천주)",2021.02,1225990
"거래량","기관합계","매수 (천주)",2021.03,1247587
"거래량","기관합계","매수 (천주)",2021.04,1167023
"거래량","기관합계","매수 (천주)",2021.05,1115970
"거래량","기관합계","매수 (천주)",2021.06,1374239
"거래량","기관합계","매수 (천주)",2021.07,1039595
"거래량","기관합계","매수 (천주)",2021.08,1190212
"거래량","기관합계","매수 (천주)",2021.09,924342
"거래량","기관합계","매수 (천주)",2021.10,901475
"거래량","기관합계","매수 (천주)",2021.11,1021037
"거래량","기관합계","매수 (천주)",2021.12,1073508
"거래량","기관합계","매수 (천주)",2022.01,937294
"거래량","기관합계","매수 (천주)",2022.02,776966
"거래량","기관합계","매수 (천주)",2022.03,905779
"거래량","기관합계","매수 (천주)",2022.04,937227
"거래량","기관합계","매수 (천주)",2022.05,980462
"거래량","기관합계","매수 (천주)",2022.06,1014608
"거래량","기관합계","매수 (천주)",2022.07,759676
"거래량","기관합계","매수 (천주)",2022.08,798234
"거래량","기관합계","매수 (천주)",2022.09,924635
"거래량","기관합계","매수 (천주)",2022.10,851378
"거래량","기관합계","매수 (천주)",2022.11,971262
"거래량","기관합계","매수 (천주)",2022.12,1149332
"거래량","기관합계","매수 (천주)",2023.01,1090685
"거래량","기관합계","매수 (천주)",2023.02,1104641
"거래량","기관합계","매수 (천주)",2023.03,1214168
"거래량","기관합계","매수 (천주)",2023.04,1221833
"거래량","기관합계","매수 (천주)",2023.05,933995
"거래량","기관합계","매수 (천주)",2023.06,1155632
"거래량","기관합계","매수 (천주)",2023.07,1303901
"거래량","기관합계","매수 (천주)",2023.08,1246026
"거래량","기관합계","매수 (천주)",2023.09,1073650
"거래량","기관합계","매수 (천주)",2023.10,948881
"거래량","기관합계","매수 (천주)",2023.11,987754
"거래량","기관합계","매수 (천주)",2023.12,1025941
"거래량","기관합계","매수 (천주)",2024.01,1170755
"거래량","기관합계","매수 (천주)",2024.02,1127739
"거래량","기관합계","매수 (천주)",2024.03,1056077
"거래량","기관합계","매수 (천주)",2024.04,1052747
"거래량","기관합계","매수 (천주)",2024.05,991218
"거래량","기관합계","매수 (천주)",2024.06,982854
"거래량","기관합계","순매수 (천주)",2018.07,-50560
"거래량","기관합계","순매수 (천주)",2018.08,-102559
"거래량","기관합계","순매수 (천주)",2018.09,-31508
"거래량","기관합계","순매수 (천주)",2018.10,23630
"거래량","기관합계","순매수 (천주)",2018.11,-108138
"거래량","기관합계","순매수 (천주)",2018.12,15783
"거래량","기관합계","순매수 (천주)",2019.01,-117535
"거래량","기관합계","순매수 (천주)",2019.02,-41416
"거래량","기관합계","순매수 (천주)",2019.03,-52548
"거래량","기관합계","순매수 (천주)",2019.04,-25946
"거래량","기관합계","순매수 (천주)",2019.05,-96922
"거래량","기관합계","순매수 (천주)",2019.06,-23907
"거래량","기관합계","순매수 (천주)",2019.07,-102913
"거래량","기관합계","순매수 (천주)",2019.08,-18724
"거래량","기관합계","순매수 (천주)",2019.09,-60505
"거래량","기관합계","순매수 (천주)",2019.10,-99903
"거래량","기관합계","순매수 (천주)",2019.11,-85266
"거래량","기관합계","순매수 (천주)",2019.12,-8489
"거래량","기관합계","순매수 (천주)",2020.01,-230623
"거래량","기관합계","순매수 (천주)",2020.02,-183908
"거래량","기관합계","순매수 (천주)",2020.03,-150029
"거래량","기관합계","순매수 (천주)",2020.04,-83931
"거래량","기관합계","순매수 (천주)",2020.05,-84852
"거래량","기관합계","순매수 (천주)",2020.06,-202589
"거래량","기관합계","순매수 (천주)",2020.07,-166259
"거래량","기관합계","순매수 (천주)",2020.08,-221147
"거래량","기관합계","순매수 (천주)",2020.09,-215798
"거래량","기관합계","순매수 (천주)",2020.10,-102034
"거래량","기관합계","순매수 (천주)",2020.11,-136685
"거래량","기관합계","순매수 (천주)",2020.12,-129498
"거래량","기관합계","순매수 (천주)",2021.01,-400539
"거래량","기관합계","순매수 (천주)",2021.02,-103442
"거래량","기관합계","순매수 (천주)",2021.03,-90870
"거래량","기관합계","순매수 (천주)",2021.04,-137576
"거래량","기관합계","순매수 (천주)",2021.05,-52200
"거래량","기관합계","순매수 (천주)",2021.06,-171841
"거래량","기관합계","순매수 (천주)",2021.07,-170189
"거래량","기관합계","순매수 (천주)",2021.08,10196
"거래량","기관합계","순매수 (천주)",2021.09,-101912
"거래량","기관합계","순매수 (천주)",2021.10,-12842
"거래량","기관합계","순매수 (천주)",2021.11,-94556
"거래량","기관합계","순매수 (천주)",2021.12,14612
"거래량","기관합계","순매수 (천주)",2022.01,-68046
"거래량","기관합계","순매수 (천주)",2022.02,-47533
"거래량","기관합계","순매수 (천주)",2022.03,-90293
"거래량","기관합계","순매수 (천주)",2022.04,-75812
"거래량","기관합계","순매수 (천주)",2022.05,-9086
"거래량","기관합계","순매수 (천주)",2022.06,-62736
"거래량","기관합계","순매수 (천주)",2022.07,-142231
"거래량","기관합계","순매수 (천주)",2022.08,-102070
"거래량","기관합계","순매수 (천주)",2022.09,-43165
"거래량","기관합계","순매수 (천주)",2022.10,-107841
"거래량","기관합계","순매수 (천주)",2022.11,-62695
"거래량","기관합계","순매수 (천주)",2022.12,57629
"거래량","기관합계","순매수 (천주)",2023.01,-28218
"거래량","기관합계","순매수 (천주)",2023.02,-117486
"거래량","기관합계","순매수 (천주)",2023.03,-116103
"거래량","기관합계","순매수 (천주)",2023.04,-81520
"거래량","기관합계","순매수 (천주)",2023.05,-50469
"거래량","기관합계","순매수 (천주)",2023.06,180
"거래량","기관합계","순매수 (천주)",2023.07,-122058
"거래량","기관합계","순매수 (천주)",2023.08,-136493
"거래량","기관합계","순매수 (천주)",2023.09,-38217
"거래량","기관합계","순매수 (천주)",2023.10,-31938
"거래량","기관합계","순매수 (천주)",2023.11,-9558
"거래량","기관합계","순매수 (천주)",2023.12,14991
"거래량","기관합계","순매수 (천주)",2024.01,-104301
"거래량","기관합계","순매수 (천주)",2024.02,-36411
"거래량","기관합계","순매수 (천주)",2024.03,-41715
"거래량","기관합계","순매수 (천주)",2024.04,-93073
"거래량","기관합계","순매수 (천주)",2024.05,-12054
"거래량","기관합계","순매수 (천주)",2024.06,-108932
"거래량","기타법인","매도 (천주)",2018.07,146912
"거래량","기타법인","매도 (천주)",2018.08,186709
"거래량","기타법인","매도 (천주)",2018.09,126455
"거래량","기타법인","매도 (천주)",2018.10,143274
"거래량","기타법인","매도 (천주)",2018.11,136261
"거래량","기타법인","매도 (천주)",2018.12,158791
"거래량","기타법인","매도 (천주)",2019.01,214068
"거래량","기타법인","매도 (천주)",2019.02,190698
"거래량","기타법인","매도 (천주)",2019.03,216092
"거래량","기타법인","매도 (천주)",2019.04,321300
"거래량","기타법인","매도 (천주)",2019.05,217851
"거래량","기타법인","매도 (천주)",2019.06,183022
"거래량","기타법인","매도 (천주)",2019.07,237274
"거래량","기타법인","매도 (천주)",2019.08,176244
"거래량","기타법인","매도 (천주)",2019.09,207358
"거래량","기타법인","매도 (천주)",2019.10,203841
"거래량","기타법인","매도 (천주)",2019.11,239941
"거래량","기타법인","매도 (천주)",2019.12,210560
"거래량","기타법인","매도 (천주)",2020.01,253208
"거래량","기타법인","매도 (천주)",2020.02,270778
"거래량","기타법인","매도 (천주)",2020.03,382677
"거래량","기타법인","매도 (천주)",2020.04,370079
"거래량","기타법인","매도 (천주)",2020.05,374306
"거래량","기타법인","매도 (천주)",2020.06,344298
"거래량","기타법인","매도 (천주)",2020.07,398039
"거래량","기타법인","매도 (천주)",2020.08,328809
"거래량","기타법인","매도 (천주)",2020.09,342417
"거래량","기타법인","매도 (천주)",2020.10,317041
"거래량","기타법인","매도 (천주)",2020.11,465698
"거래량","기타법인","매도 (천주)",2020.12,560913
"거래량","기타법인","매도 (천주)",2021.01,505616
"거래량","기타법인","매도 (천주)",2021.02,504981
"거래량","기타법인","매도 (천주)",2021.03,471217
"거래량","기타법인","매도 (천주)",2021.04,600761
"거래량","기타법인","매도 (천주)",2021.05,312375
"거래량","기타법인","매도 (천주)",2021.06,461555
"거래량","기타법인","매도 (천주)",2021.07,346634
"거래량","기타법인","매도 (천주)",2021.08,352503
"거래량","기타법인","매도 (천주)",2021.09,274990
"거래량","기타법인","매도 (천주)",2021.10,262676
"거래량","기타법인","매도 (천주)",2021.11,257574
"거래량","기타법인","매도 (천주)",2021.12,264008
"거래량","기타법인","매도 (천주)",2022.01,243138
"거래량","기타법인","매도 (천주)",2022.02,161715
"거래량","기타법인","매도 (천주)",2022.03,295707
"거래량","기타법인","매도 (천주)",2022.04,317546
"거래량","기타법인","매도 (천주)",2022.05,249737
"거래량","기타법인","매도 (천주)",2022.06,284833
"거래량","기타법인","매도 (천주)",2022.07,199047
"거래량","기타법인","매도 (천주)",2022.08,246508
"거래량","기타법인","매도 (천주)",2022.09,174734
"거래량","기타법인","매도 (천주)",2022.10,148148
"거래량","기타법인","매도 (천주)",2022.11,251817
"거래량","기타법인","매도 (천주)",2022.12,292018
"거래량","기타법인","매도 (천주)",2023.01,309061
"거래량","기타법인","매도 (천주)",2023.02,277819
"거래량","기타법인","매도 (천주)",2023.03,389124
"거래량","기타법인","매도 (천주)",2023.04,368174
"거래량","기타법인","매도 (천주)",2023.05,275498
"거래량","기타법인","매도 (천주)",2023.06,298372
"거래량","기타법인","매도 (천주)",2023.07,257591
"거래량","기타법인","매도 (천주)",2023.08,288011
"거래량","기타법인","매도 (천주)",2023.09,256938
"거래량","기타법인","매도 (천주)",2023.10,212379
"거래량","기타법인","매도 (천주)",2023.11,278560
"거래량","기타법인","매도 (천주)",2023.12,326812
"거래량","기타법인","매도 (천주)",2024.01,313667
"거래량","기타법인","매도 (천주)",2024.02,339692
"거래량","기타법인","매도 (천주)",2024.03,353465
"거래량","기타법인","매도 (천주)",2024.04,311358
"거래량","기타법인","매도 (천주)",2024.05,269946
"거래량","기타법인","매도 (천주)",2024.06,294342
"거래량","기타법인","매수 (천주)",2018.07,115136
