"산업별(1)","산업별(2)",시점,데이터
"의료・정밀기기","소계",2017.10,1602.57
"의료・정밀기기","소계",2017.11,1634.25
"의료・정밀기기","소계",2017.12,1673.5
"의료・정밀기기","소계",2018.01,1875.54
"의료・정밀기기","소계",2018.02,1763.22
"의료・정밀기기","소계",2018.03,1856.53
"의료・정밀기기","소계",2018.04,1867.45
"의료・정밀기기","소계",2018.05,1678.93
"의료・정밀기기","소계",2018.06,1569.36
"의료・정밀기기","소계",2018.07,1526.19
"의료・정밀기기","소계",2018.08,1575.02
"의료・정밀기기","소계",2018.09,1531.29
"의료・정밀기기","소계",2018.10,1190.95
"의료・정밀기기","소계",2018.11,1276.08
"의료・정밀기기","소계",2018.12,1210.46
"의료・정밀기기","소계",2019.01,1261.05
"의료・정밀기기","소계",2019.02,1298.19
"의료・정밀기기","소계",2019.03,1351.31
"의료・정밀기기","소계",2019.04,1474.34
"의료・정밀기기","소계",2019.05,1471.09
"의료・정밀기기","소계",2019.06,1476.2
"의료・정밀기기","소계",2019.07,1358.56
"의료・정밀기기","소계",2019.08,1274.14
"의료・정밀기기","소계",2019.09,1273.38
"의료・정밀기기","소계",2019.10,1307.98
"의료・정밀기기","소계",2019.11,1317.24
"의료・정밀기기","소계",2019.12,1360.15
"의료・정밀기기","소계",2020.01,1315.88
"의료・정밀기기","소계",2020.02,1182.77
"의료・정밀기기","소계",2020.03,1091.6
"의료・정밀기기","소계",2020.04,1252.05
"의료・정밀기기","소계",2020.05,1387.1
"의료・정밀기기","소계",2020.06,1343.8
"의료・정밀기기","소계",2020.07,1526.52
"의료・정밀기기","소계",2020.08,1474.22
"의료・정밀기기","소계",2020.09,1518.92
"의료・정밀기기","소계",2020.10,1473.05
"의료・정밀기기","소계",2020.11,1598.01
"의료・정밀기기","소계",2020.12,1726.36
"의료・정밀기기","소계",2021.01,1715.55
"의료・정밀기기","소계",2021.02,1705.85
"의료・정밀기기","소계",2021.03,1753.39
"의료・정밀기기","소계",2021.04,1940.73
"의료・정밀기기","소계",2021.05,1911.68
"의료・정밀기기","소계",2021.06,2032.04
"의료・정밀기기","소계",2021.07,2147.16
"의료・정밀기기","소계",2021.08,2158.02
"의료・정밀기기","소계",2021.09,1961.25
"의료・정밀기기","소계",2021.10,1929.8
"의료・정밀기기","소계",2021.11,1763.16
"의료・정밀기기","소계",2021.12,1953.42
"의료・정밀기기","소계",2022.01,1778.08
"의료・정밀기기","소계",2022.02,1831.54
"의료・정밀기기","소계",2022.03,1949.52
"의료・정밀기기","소계",2022.04,1909.79
"의료・정밀기기","소계",2022.05,1859.62
"의료・정밀기기","소계",2022.06,1602.81
"의료・정밀기기","소계",2022.07,1738.09
"의료・정밀기기","소계",2022.08,1698.16
"의료・정밀기기","소계",2022.09,1476.97
"의료・정밀기기","소계",2022.10,1512.97
"의료・정밀기기","소계",2022.11,1586.97
"의료・정밀기기","소계",2022.12,1655.71
"의료・정밀기기","소계",2023.01,1829.23
"의료・정밀기기","소계",2023.02,1943.1
"의료・정밀기기","소계",2023.03,1985.05
"의료・정밀기기","소계",2023.04,2019.7
"의료・정밀기기","소계",2023.05,2085.7
"의료・정밀기기","소계",2023.06,2295.45
"의료・정밀기기","소계",2023.07,2315.93
"의료・정밀기기","소계",2023.08,2496.98
"의료・정밀기기","소계",2023.09,2308.96
"의료・정밀기기","소계",2023.10,1992.71
"의료・정밀기기","소계",2023.11,2158.14
"의료・정밀기기","소계",2023.12,2143.28
"의료・정밀기기","소계",2024.01,1932.57
"의료・정밀기기","소계",2024.02,1932.2
"의료・정밀기기","소계",2024.03,1978.05
"의료・정밀기기","소계",2024.04,1950.41
"의료・정밀기기","소계",2024.05,2048.37
"의료・정밀기기","소계",2024.06,2058.32
"운송장비・부품","소계",2001.01,2728.8
"운송장비・부품","소계",2001.02,2720.7
"운송장비・부품","소계",2001.03,2502.2
"운송장비・부품","소계",2001.04,2732
"운송장비・부품","소계",2001.05,2927.2
"운송장비・부품","소계",2001.06,3195
"운송장비・부품","소계",2001.07,3438.2
"운송장비・부품","소계",2001.08,2693.7
"운송장비・부품","소계",2001.09,2376.7
"운송장비・부품","소계",2001.10,3690.3
"운송장비・부품","소계",2001.11,3294
"운송장비・부품","소계",2001.12,3019.3
"운송장비・부품","소계",2002.01,3038.4
"운송장비・부품","소계",2002.02,3241.5
"운송장비・부품","소계",2002.03,3877.6
"운송장비・부품","소계",2002.04,3512.4
"운송장비・부품","소계",2002.05,3213.4
"운송장비・부품","소계",2002.06,2877
"운송장비・부품","소계",2002.07,2557.3
"운송장비・부품","소계",2002.08,2581.6
"운송장비・부품","소계",2002.09,2164.3
"운송장비・부품","소계",2002.10,2496.2
"운송장비・부품","소계",2002.11,2483.8
"운송장비・부품","소계",2002.12,2201.9
"운송장비・부품","소계",2003.01,2142.2
"운송장비・부품","소계",2003.02,2105.2
"운송장비・부품","소계",2003.03,1947.7
"운송장비・부품","소계",2003.04,2165
"운송장비・부품","소계",2003.05,2444.7
"운송장비・부품","소계",2003.06,2333.4
"운송장비・부품","소계",2003.07,2425.4
"운송장비・부품","소계",2003.08,2307
"운송장비・부품","소계",2003.09,2217.4
"운송장비・부품","소계",2003.10,2182.5
"운송장비・부품","소계",2003.11,2185.1
"운송장비・부품","소계",2003.12,2221.4
"운송장비・부품","소계",2004.01,2082.2
"운송장비・부품","소계",2004.02,2160.1
"운송장비・부품","소계",2004.03,1975
"운송장비・부품","소계",2004.04,1927.3
"운송장비・부품","소계",2004.05,1723.38
"운송장비・부품","소계",2004.06,1670.43
"운송장비・부품","소계",2004.07,1633.88
"운송장비・부품","소계",2004.08,1665.1
"운송장비・부품","소계",2004.09,1726.72
"운송장비・부품","소계",2004.10,1750.48
"운송장비・부품","소계",2004.11,1748.78
"운송장비・부품","소계",2004.12,1809.3
"운송장비・부품","소계",2005.01,2217.4
"운송장비・부품","소계",2005.02,2669.32
"운송장비・부품","소계",2005.03,2540.07
"운송장비・부품","소계",2005.04,2492.83
"운송장비・부품","소계",2005.05,2681.56
"운송장비・부품","소계",2005.06,2763.79
"운송장비・부품","소계",2005.07,3238.25
"운송장비・부품","소계",2005.08,3147.65
"운송장비・부품","소계",2005.09,4208.58
"운송장비・부품","소계",2005.10,4309.79
"운송장비・부품","소계",2005.11,6027.21
"운송장비・부품","소계",2005.12,5817.06
"운송장비・부품","소계",2006.01,5463.92
"운송장비・부품","소계",2006.02,5003.24
"운송장비・부품","소계",2006.03,4917.36
"운송장비・부품","소계",2006.04,4993.21
"운송장비・부품","소계",2006.05,4663.84
"운송장비・부품","소계",2006.06,4753.57
"운송장비・부품","소계",2006.07,4824.24
"운송장비・부품","소계",2006.08,4734.23
"운송장비・부품","소계",2006.09,5000.61
"운송장비・부품","소계",2006.10,4882.88
"운송장비・부품","소계",2006.11,4795.24
"운송장비・부품","소계",2006.12,4485.85
"운송장비・부품","소계",2007.01,4241.76
"운송장비・부품","소계",2007.02,4660.77
"운송장비・부품","소계",2007.03,5093.82
"운송장비・부품","소계",2007.04,5498.08
"운송장비・부품","소계",2007.05,6185.58
"운송장비・부품","소계",2007.06,7184.09
"운송장비・부품","소계",2007.07,7740.44
"운송장비・부품","소계",2007.08,7070.9
"운송장비・부품","소계",2007.09,6909.67
"운송장비・부품","소계",2007.10,6483.28
"운송장비・부품","소계",2007.11,5723.67
"운송장비・부품","소계",2007.12,5506.19
"운송장비・부품","소계",2008.01,4457.67
"운송장비・부품","소계",2008.02,4783.41
"운송장비・부품","소계",2008.03,4812.66
"운송장비・부품","소계",2008.04,5180.27
"운송장비・부품","소계",2008.05,5479.34
"운송장비・부품","소계",2008.06,5088.19
"운송장비・부품","소계",2008.07,4766.73
"운송장비・부품","소계",2008.08,4049.9
"운송장비・부품","소계",2008.09,3910.9
"운송장비・부품","소계",2008.10,2668.02
"운송장비・부품","소계",2008.11,2214.93
"운송장비・부품","소계",2008.12,2300.6
"운송장비・부품","소계",2009.01,2590.55
"운송장비・부품","소계",2009.02,2530.87
"운송장비・부품","소계",2009.03,3178.67
"운송장비・부품","소계",2009.04,3856.5
"운송장비・부품","소계",2009.05,3969.53
"운송장비・부품","소계",2009.06,3798.9
"운송장비・부품","소계",2009.07,4106.7
"운송장비・부품","소계",2009.08,4226.87
"운송장비・부품","소계",2009.09,4009.18
"운송장비・부품","소계",2009.10,3787.15
"운송장비・부품","소계",2009.11,3976.85
"운송장비・부품","소계",2009.12,4408.68
"운송장비・부품","소계",2010.01,4170.05
"운송장비・부품","소계",2010.02,4430.62
"운송장비・부품","소계",2010.03,4687.45
"운송장비・부품","소계",2010.04,4752.86
"운송장비・부품","소계",2010.05,4814.68
"운송장비・부품","소계",2010.06,4787.39
"운송장비・부품","소계",2010.07,4749.17
"운송장비・부품","소계",2010.08,4458.99
"운송장비・부품","소계",2010.09,5086.79
"운송장비・부품","소계",2010.10,5671.73
"운송장비・부품","소계",2010.11,5141.33
"운송장비・부품","소계",2010.12,5169.67
"운송장비・부품","소계",2011.01,5549.32
"운송장비・부품","소계",2011.02,5279.15
"운송장비・부품","소계",2011.03,5810.44
"운송장비・부품","소계",2011.04,6132.24
"운송장비・부품","소계",2011.05,6008.36
"운송장비・부품","소계",2011.06,6063
"운송장비・부품","소계",2011.07,6035.97
"운송장비・부품","소계",2011.08,5208.97
"운송장비・부품","소계",2011.09,4998.69
"운송장비・부품","소계",2011.10,5395.63
"운송장비・부품","소계",2011.11,5014.29
"운송장비・부품","소계",2011.12,4775.68
"운송장비・부품","소계",2012.01,4885.47
"운송장비・부품","소계",2012.02,5480.1
"운송장비・부품","소계",2012.03,5286.27
"운송장비・부품","소계",2012.04,5113.32
"운송장비・부품","소계",2012.05,4958.38
"운송장비・부품","소계",2012.06,5213.93
"운송장비・부품","소계",2012.07,4846.1
"운송장비・부품","소계",2012.08,4891.82
"운송장비・부품","소계",2012.09,5111.66
"운송장비・부품","소계",2012.10,4536.47
"운송장비・부품","소계",2012.11,4569.42
"운송장비・부품","소계",2012.12,4432.92
"운송장비・부품","소계",2013.01,4373.39
"운송장비・부품","소계",2013.02,4759.05
"운송장비・부품","소계",2013.03,5068.2
"운송장비・부품","소계",2013.04,4954.67
"운송장비・부품","소계",2013.05,5250.59
"운송장비・부품","소계",2013.06,4936.04
"운송장비・부품","소계",2013.07,5179.05
"운송장비・부품","소계",2013.08,5273.94
"운송장비・부품","소계",2013.09,5710.41
"운송장비・부품","소계",2013.10,5698.38
"운송장비・부품","소계",2013.11,5738.01
"운송장비・부품","소계",2013.12,5292.5
"운송장비・부품","소계",2014.01,5269.95
"운송장비・부품","소계",2014.02,5448.39
"운송장비・부품","소계",2014.03,5725.7
"운송장비・부품","소계",2014.04,5783.4
"운송장비・부품","소계",2014.05,5922.91
"운송장비・부품","소계",2014.06,5955.97
"운송장비・부품","소계",2014.07,6027.36
"운송장비・부품","소계",2014.08,6561.13
"운송장비・부품","소계",2014.09,6324.57
"운송장비・부품","소계",2014.10,5702.07
"운송장비・부품","소계",2014.11,5353.24
"운송장비・부품","소계",2014.12,4997.36
"운송장비・부품","소계",2015.01,5102.5
"운송장비・부품","소계",2015.02,5317.08
"운송장비・부품","소계",2015.03,5408.73
"운송장비・부품","소계",2015.04,5635.04
"운송장비・부품","소계",2015.05,5826.87
"운송장비・부품","소계",2015.06,5902.02
"운송장비・부품","소계",2015.07,5374.61
"운송장비・부품","소계",2015.08,5129.01
"운송장비・부품","소계",2015.09,5427.08
"운송장비・부품","소계",2015.10,5369.43
"운송장비・부품","소계",2015.11,5193.26
"운송장비・부품","소계",2015.12,5413.48
"운송장비・부품","소계",2016.01,5065.62
"운송장비・부품","소계",2016.02,4936.69
"운송장비・부품","소계",2016.03,5283.09
"운송장비・부품","소계",2016.04,5409.42
"운송장비・부품","소계",2016.05,5538.91
"운송장비・부품","소계",2016.06,5385.08
"운송장비・부품","소계",2016.07,5728.94
"운송장비・부품","소계",2016.08,5496.38
"운송장비・부품","소계",2016.09,5724.4
"운송장비・부품","소계",2016.10,5359.2
"운송장비・부품","소계",2016.11,4951.13
"운송장비・부품","소계",2016.12,5143.55
"운송장비・부품","소계",2017.01,5032.27
"운송장비・부품","소계",2017.02,5132.34
"운송장비・부품","소계",2017.03,5072.05
"운송장비・부품","소계",2017.04,4958.94
"운송장비・부품","소계",2017.05,5226.55
"운송장비・부품","소계",2017.06,5466.44
"운송장비・부품","소계",2017.07,5280.15
"운송장비・부품","소계",2017.08,4964.12
"운송장비・부품","소계",2017.09,4935.9
"운송장비・부품","소계",2017.10,5076.41
"운송장비・부품","소계",2017.11,5625.08
"운송장비・부품","소계",2017.12,5474.45
"운송장비・부품","소계",2018.01,6336.04
"운송장비・부품","소계",2018.02,6044.03
"운송장비・부품","소계",2018.03,6826.73
"운송장비・부품","소계",2018.04,8462.36
"운송장비・부품","소계",2018.05,9008.29
"운송장비・부품","소계",2018.06,7635.53
"운송장비・부품","소계",2018.07,6359.58
"운송장비・부품","소계",2018.08,7491.83
"운송장비・부품","소계",2018.09,7985.66
"운송장비・부품","소계",2018.10,5932.81
"운송장비・부품","소계",2018.11,6080.2
"운송장비・부품","소계",2018.12,5993.69
"운송장비・부품","소계",2019.01,6294.83
