"지수종류별(1)","시점",데이터
"증권","2020.06",1420.91
"증권","2020.07",1564.57
"증권","2020.08",1689.57
"증권","2020.09",1623.36
"증권","2020.10",1639.1
"증권","2020.11",1887.2
"증권","2020.12",1903.9
"증권","2021.01",1905.27
"증권","2021.02",1888.08
"증권","2021.03",2060.36
"증권","2021.04",2222.21
"증권","2021.05",2208.54
"증권","2021.06",2214.39
"증권","2021.07",2127.23
"증권","2021.08",2204.34
"증권","2021.09",2120.27
"증권","2021.10",2130.91
"증권","2021.11",2038.49
"증권","2021.12",2108.2
"증권","2022.01",1985.76
"증권","2022.02",2044.34
"증권","2022.03",2069.99
"증권","2022.04",1994.07
"증권","2022.05",1942.52
"증권","2022.06",1609.98
"증권","2022.07",1679.15
"증권","2022.08",1663.71
"증권","2022.09",1454.58
"증권","2022.10",1483.24
"증권","2022.11",1702.17
"증권","2022.12",1589.25
"증권","2023.01",1735.31
"증권","2023.02",1801.88
"증권","2023.03",1665.97
"증권","2023.04",1694.45
"증권","2023.05",1779.48
"증권","2023.06",1741.7
"증권","2023.07",1750.24
"증권","2023.08",1782.59
"증권","2023.09",1727.06
"증권","2023.10",1662.45
"증권","2023.11",1806.1
"증권","2023.12",1854.88
"증권","2024.01",1877.6
"증권","2024.02",2133.44
"증권","2024.03",2024.14
"증권","2024.04",2025.28
"증권","2024.05",1980.03
"증권","2024.06",2037.61
"보험","2000.01",3397.18
"보험","2000.02",2812.4
"보험","2000.03",2451.53
"보험","2000.04",1947.97
"보험","2000.05",2118.68
"보험","2000.06",2413.68
"보험","2000.07",2077.67
"보험","2000.08",2249.02
"보험","2000.09",2230.48
"보험","2000.10",1934.01
"보험","2000.11",1991.8
"보험","2000.12",1850.52
"보험","2001.01",2568.07
"보험","2001.02",2473.68
"보험","2001.03",2108.67
"보험","2001.04",2417.78
"보험","2001.05",2878.1
"보험","2001.06",3130.09
"보험","2001.07",2743.73
"보험","2001.08",2764.09
"보험","2001.09",2542.4
"보험","2001.10",2959.52
"보험","2001.11",3988.37
"보험","2001.12",4240.13
"보험","2002.01",4724.88
"보험","2002.02",5080.92
"보험","2002.03",5850.63
"보험","2002.04",6309.3
"보험","2002.05",5496.05
"보험","2002.06",5197.05
"보험","2002.07",5510.36
"보험","2002.08",5645.7
"보험","2002.09",4816.28
"보험","2002.10",4996.52
"보험","2002.11",5097.21
"보험","2002.12",4382.43
"보험","2003.01",4069.34
"보험","2003.02",3918.62
"보험","2003.03",3463.67
"보험","2003.04",4136.97
"보험","2003.05",4561.75
"보험","2003.06",4253.88
"보험","2003.07",4269.86
"보험","2003.08",4784.23
"보험","2003.09",4557.68
"보험","2003.10",4875.43
"보험","2003.11",4856.92
"보험","2003.12",4999.03
"보험","2004.01",5300.97
"보험","2004.02",5538.77
"보험","2004.03",5818.82
"보험","2004.04",5895.44
"보험","2004.05",5455.42
"보험","2004.06",5339.12
"보험","2004.07",4787.14
"보험","2004.08",5039.28
"보험","2004.09",4944.74
"보험","2004.10",5044.05
"보험","2004.11",5816.42
"보험","2004.12",6023.95
"보험","2005.01",6017.37
"보험","2005.02",6571.63
"보험","2005.03",6131.05
"보험","2005.04",5579.5
"보험","2005.05",6132.42
"보험","2005.06",7091.99
"보험","2005.07",7811.52
"보험","2005.08",8419.01
"보험","2005.09",9859.06
"보험","2005.10",9018.98
"보험","2005.11",10471.31
"보험","2005.12",12366.35
"보험","2006.01",11842.5
"보험","2006.02",11530.57
"보험","2006.03",11447.05
"보험","2006.04",12459.47
"보험","2006.05",12530.52
"보험","2006.06",11894.19
"보험","2006.07",11484.13
"보험","2006.08",12105.06
"보험","2006.09",12726.17
"보험","2006.10",12585.82
"보험","2006.11",12973.64
"보험","2006.12",13744.22
"보험","2007.01",13578.94
"보험","2007.02",14472.29
"보험","2007.03",14135.98
"보험","2007.04",14515.04
"보험","2007.05",15332.93
"보험","2007.06",16878.25
"보험","2007.07",18827.38
"보험","2007.08",18658.99
"보험","2007.09",19326.75
"보험","2007.10",25294.5
"보험","2007.11",21909.01
"보험","2007.12",24539.56
"보험","2008.01",18246.35
"보험","2008.02",18389.07
"보험","2008.03",18943.51
"보험","2008.04",19825.87
"보험","2008.05",20924.76
"보험","2008.06",20465.98
"보험","2008.07",18719.43
"보험","2008.08",17646.81
"보험","2008.09",17672.17
"보험","2008.10",12602.16
"보험","2008.11",14065.01
"보험","2008.12",14168.88
"보험","2009.01",12739.96
"보험","2009.02",12218.13
"보험","2009.03",13254.79
"보험","2009.04",15285.92
"보험","2009.05",15455.8
"보험","2009.06",16064.81
"보험","2009.07",17666.16
"보험","2009.08",19433.84
"보험","2009.09",20288.05
"보험","2009.10",19299.77
"보험","2009.11",17823.79
"보험","2009.12",17596.43
"보험","2010.01",16955.07
"보험","2010.02",16905.4
"보험","2010.03",16857
"보험","2010.04",18077.1
"보험","2010.05",16225.28
"보험","2010.06",16675.93
"보험","2010.07",17408.55
"보험","2010.08",16547.21
"보험","2010.09",16292.19
"보험","2010.10",16296.58
"보험","2010.11",15724.08
"보험","2010.12",17225.33
"보험","2011.01",17553.92
"보험","2011.02",17437.41
"보험","2011.03",17920.19
"보험","2011.04",17124.7
"보험","2011.05",16047.38
"보험","2011.06",17739.93
"보험","2011.07",17793.29
"보험","2011.08",16186.1
"보험","2011.09",15861.77
"보험","2011.10",16262.85
"보험","2011.11",16238.32
"보험","2011.12",15984.28
"보험","2012.01",16162.63
"보험","2012.02",16526.06
"보험","2012.03",17194.44
"보험","2012.04",16606.79
"보험","2012.05",16099.7
"보험","2012.06",15990.53
"보험","2012.07",15583.89
"보험","2012.08",16839.84
"보험","2012.09",17238.92
"보험","2012.10",17237.27
"보험","2012.11",16449.14
"보험","2012.12",16679.51
"보험","2013.01",17409.32
"보험","2013.02",17228.08
"보험","2013.03",16940.98
"보험","2013.04",17163.13
"보험","2013.05",17428.48
"보험","2013.06",17299.48
"보험","2013.07",17570.47
"보험","2013.08",17451.65
"보험","2013.09",17454.44
"보험","2013.10",17666
"보험","2013.11",18038.68
"보험","2013.12",18372.19
"보험","2014.01",17944.49
"보험","2014.02",17257.13
"보험","2014.03",17440.06
"보험","2014.04",17096.33
"보험","2014.05",17456.83
"보험","2014.06",17381.45
"보험","2014.07",18473.47
"보험","2014.08",18701.68
"보험","2014.09",18589.18
"보험","2014.10",19676.4
"보험","2014.11",20252.38
"보험","2014.12",19319.87
"보험","2015.01",18934.64
"보험","2015.02",17565.22
"보험","2015.03",17166.84
"보험","2015.04",18741.6
"보험","2015.05",19619.6
"보험","2015.06",19386.61
"보험","2015.07",19365.93
"보험","2015.08",18145.46
"보험","2015.09",18672.61
"보험","2015.10",20386.8
"보험","2015.11",19291.79
"보험","2015.12",20032.26
"보험","2016.01",19404.22
"보험","2016.02",19393.72
"보험","2016.03",20275.32
"보험","2016.04",19406.99
"보험","2016.05",18727.87
"보험","2016.06",17686.38
"보험","2016.07",17462.68
"보험","2016.08",18072.82
"보험","2016.09",18479.93
"보험","2016.10",19329.12
"보험","2016.11",19835.75
"보험","2016.12",18792.4
"보험","2017.01",18441.28
"보험","2017.02",18158.87
"보험","2017.03",18516.67
"보험","2017.04",18929.97
"보험","2017.05",20481.42
"보험","2017.06",20176.35
"보험","2017.07",21791.34
"보험","2017.08",20997.02
"보험","2017.09",20500.33
"보험","2017.10",22212.26
"보험","2017.11",21433.31
"보험","2017.12",21138.28
"보험","2018.01",22296.29
"보험","2018.02",21048.96
"보험","2018.03",19773.83
"보험","2018.04",19671.63
"보험","2018.05",18032.94
"보험","2018.06",17805.02
"보험","2018.07",17914.73
"보험","2018.08",17178.26
"보험","2018.09",18265.86
"보험","2018.10",17269.98
"보험","2018.11",16711.13
"보험","2018.12",16303.29
"보험","2019.01",16780.72
"보험","2019.02",17463.2
"보험","2019.03",17090.5
"보험","2019.04",17160.48
"보험","2019.05",15579.44
"보험","2019.06",15468.15
"보험","2019.07",14388.27
"보험","2019.08",12879.06
"보험","2019.09",13150.57
"보험","2019.10",12886.06
"보험","2019.11",13464.64
"보험","2019.12",13698.26
"보험","2020.01",12249.88
"보험","2020.02",11085.54
"보험","2020.03",8740.77
"보험","2020.04",10438.3
"보험","2020.05",9876.75
"보험","2020.06",9503.05
"보험","2020.07",9806.15
"보험","2020.08",10929.66
"보험","2020.09",10919.65
"보험","2020.10",11067.19
"보험","2020.11",12033.64
"보험","2020.12",12660.89
"보험","2021.01",11596.24
"보험","2021.02",12416.04
"보험","2021.03",13359.53
"보험","2021.04",13932.97
"보험","2021.05",14452.17
"보험","2021.06",14555.99
"보험","2021.07",14251.62
"보험","2021.08",14420.14
"보험","2021.09",14991.54
"보험","2021.10",14226.97
"보험","2021.11",12831.37
"보험","2021.12",13285.27
"보험","2022.01",13705.46
"보험","2022.02",13520.54
"보험","2022.03",15102.99
"보험","2022.04",14658.52
"보험","2022.05",14164.78
"보험","2022.06",13243.09
"보험","2022.07",13202.55
"보험","2022.08",13319.98
"보험","2022.09",12419.45
"보험","2022.10",13276.43
"보험","2022.11",14599.28
"보험","2022.12",14575.09
"보험","2023.01",14781.12
"보험","2023.02",15413.46
"보험","2023.03",14351.42
"보험","2023.04",15479.14
"보험","2023.05",15046.4
"보험","2023.06",15198.47
"보험","2023.07",15487.12
"보험","2023.08",15811.24
"보험","2023.09",16930.48
"보험","2023.10",16924.64
"보험","2023.11",16672.6
"보험","2023.12",16596.76
"보험","2024.01",17089.2
"보험","2024.02",20321.48
"보험","2024.03",19838.58
"보험","2024.04",19738.17
"보험","2024.05",20312.7
"보험","2024.06",22030.62
"서비스업","2000.01",760.89
"서비스업","2000.02",952.39
"서비스업","2000.03",810.17
"서비스업","2000.04",655.84
"서비스업","2000.05",630.57
"서비스업","2000.06",649.64
"서비스업","2000.07",543.46
"서비스업","2000.08",521.86
"서비스업","2000.09",447.31
"서비스업","2000.10",386.87
"서비스업","2000.11",373.94
"서비스업","2000.12",330.94
"서비스업","2001.01",434.97
"서비스업","2001.02",462.12
"서비스업","2001.03",394.16
"서비스업","2001.04",342.45
"서비스업","2001.05",398.18
"서비스업","2001.06",397.69
"서비스업","2001.07",332.52
"서비스업","2001.08",332.3
"서비스업","2001.09",315.59
"서비스업","2001.10",363.99
"서비스업","2001.11",420.22
"서비스업","2001.12",434.95
"서비스업","2002.01",501.71
"서비스업","2002.02",550.32
"서비스업","2002.03",650.34
"서비스업","2002.04",425.42
"서비스업","2002.05",376.68
"서비스업","2002.06",373.31
"서비스업","2002.07",351.94
"서비스업","2002.08",312.74
"서비스업","2002.09",254.57
"서비스업","2002.10",249.23
"서비스업","2002.11",284.69
"서비스업","2002.12",252.14
"서비스업","2003.01",246.79
"서비스업","2003.02",245.02
"서비스업","2003.03",236.5
"서비스업","2003.04",278.68
"서비스업","2003.05",281.52
"서비스업","2003.06",298.37
"서비스업","2003.07",307.3
"서비스업","2003.08",313.83
"서비스업","2003.09",315.02
"서비스업","2003.10",339.59
"서비스업","2003.11",329.01
"서비스업","2003.12",334.97
"서비스업","2004.01",355.96
"서비스업","2004.02",368.91
"서비스업","2004.03",389.92
"서비스업","2004.04",417.7
"서비스업","2004.05",400.59
"서비스업","2004.06",411.85
"서비스업","2004.07",397.9
"서비스업","2004.08",383.38
"서비스업","2004.09",406.42
"서비스업","2004.10",406.32
"서비스업","2004.11",415.11
"서비스업","2004.12",418
"서비스업","2005.01",430.04
"서비스업","2005.02",487.38
"서비스업","2005.03",483.65
"서비스업","2005.04",452.13
"서비스업","2005.05",483.44
"서비스업","2005.06",497.97
"서비스업","2005.07",520.37
"서비스업","2005.08",493.29
"서비스업","2005.09",552.71
"서비스업","2005.10",545.22
"서비스업","2005.11",596.89
"서비스업","2005.12",614.85
"서비스업","2006.01",618.61
"서비스업","2006.02",599.71
"서비스업","2006.03",605.24
"서비스업","2006.04",625.24
"서비스업","2006.05",576.54
"서비스업","2006.06",551.33
"서비스업","2006.07",552.91
"서비스업","2006.08",568.84
"서비스업","2006.09",586.96
"서비스업","2006.10",581.62
"서비스업","2006.11",612.83
"서비스업","2006.12",606.98
"서비스업","2007.01",588.9
"서비스업","2007.02",599.59
"서비스업","2007.03",618.23
"서비스업","2007.04",674.4
"서비스업","2007.05",766.14
"서비스업","2007.06",796.31
"서비스업","2007.07",838.55
"서비스업","2007.08",826.24
"서비스업","2007.09",919.54
"서비스업","2007.10",1029.08
"서비스업","2007.11",937.06
"서비스업","2007.12",899.11
"서비스업","2008.01",747.41
"서비스업","2008.02",821.8
"서비스업","2008.03",788.44
"서비스업","2008.04",846.76
"서비스업","2008.05",857.61
"서비스업","2008.06",766.11
"서비스업","2008.07",729.48
"서비스업","2008.08",673.35
"서비스업","2008.09",640.27
"서비스업","2008.10",493.39
"서비스업","2008.11",474.58
"서비스업","2008.12",515.94
"서비스업","2009.01",520.9
"서비스업","2009.02",495.59
"서비스업","2009.03",575.31
"서비스업","2009.04",667.52
"서비스업","2009.05",719.47
"서비스업","2009.06",683.61
"서비스업","2009.07",698.19
"서비스업","2009.08",708.48
"서비스업","2009.09",753
"서비스업","2009.10",701.6
"서비스업","2009.11",699.62
"서비스업","2009.12",759.77
"서비스업","2010.01",715.4
"서비스업","2010.02",738.86
"서비스업","2010.03",782.07
"서비스업","2010.04",785.34
"서비스업","2010.05",757.43
"서비스업","2010.06",800.15
"서비스업","2010.07",846.86
"서비스업","2010.08",890.51
"서비스업","2010.09",963.7
"서비스업","2010.10",970.61
"서비스업","2010.11",948.91
"서비스업","2010.12",988.04
"서비스업","2011.01",985.68
"서비스업","2011.02",904.73
"서비스업","2011.03",991.04
"서비스업","2011.04",1056.98
"서비스업","2011.05",1047.56
"서비스업","2011.06",1007.46
"서비스업","2011.07",1080.02
"서비스업","2011.08",971.06
"서비스업","2011.09",907.26
"서비스업","2011.10",975.38
"서비스업","2011.11",941.28
"서비스업","2011.12",880.64
"서비스업","2012.01",944.87
"서비스업","2012.02",990.51
"서비스업","2012.03",954.65
"서비스업","2012.04",892.11
"서비스업","2012.05",845.74
"서비스업","2012.06",865.91
"서비스업","2012.07",892.77
"서비스업","2012.08",942.71
"서비스업","2012.09",974.03
"서비스업","2012.10",932.91
"서비스업","2012.11",958.47
"서비스업","2012.12",962.2
"서비스업","2013.01",964.05
"서비스업","2013.02",996.62
"서비스업","2013.03",983.64
"서비스업","2013.04",977.36
"서비스업","2013.05",998.19
"서비스업","2013.06",926.24
"서비스업","2013.07",959.68
"서비스업","2013.08",930.27
"서비스업","2013.09",989.33
"서비스업","2013.10",990.29
"서비스업","2013.11",1030.5
"서비스업","2013.12",1047.2
"서비스업","2014.01",1011.76
"서비스업","2014.02",1062.21
"서비스업","2014.03",1064.3
"서비스업","2014.04",1038.71
"서비스업","2014.05",1054.94
"서비스업","2014.06",1084.71
"서비스업","2014.07",1078.82
"서비스업","2014.08",1110.03
"서비스업","2014.09",1144.96
"서비스업","2014.10",1103.71
"서비스업","2014.11",1098.68
"서비스업","2014.12",1031.4
"서비스업","2015.01",1067.13
"서비스업","2015.02",1088.85
"서비스업","2015.03",1110.26
"서비스업","2015.04",1161.27
"서비스업","2015.05",1216.39
"서비스업","2015.06",1246.45
"서비스업","2015.07",1247.2
"서비스업","2015.08",1187.14
"서비스업","2015.09",1175.55
"서비스업","2015.10",1191.24
"서비스업","2015.11",1208.51
"서비스업","2015.12",1191.02
"서비스업","2016.01",1195.18
"서비스업","2016.02",1146.94
"서비스업","2016.03",1158.47
"서비스업","2016.04",1173.07
"서비스업","2016.05",1198.66
"서비스업","2016.06",1134.33
"서비스업","2016.07",1118.11
"서비스업","2016.08",1135.88
"서비스업","2016.09",1159.85
"서비스업","2016.10",1089.9
"서비스업","2016.11",1047.98
"서비스업","2016.12",1049.28
"서비스업","2017.01",1037.5
"서비스업","2017.02",1058.48
"서비스업","2017.03",1109.88
"서비스업","2017.04",1125.84
"서비스업","2017.05",1213.94
"서비스업","2017.06",1197.42
"서비스업","2017.07",1176.52
"서비스업","2017.08",1157.47
"서비스업","2017.09",1179.22
"서비스업","2017.10",1288.17
"서비스업","2017.11",1248.22
"서비스업","2017.12",1293.04
"서비스업","2018.01",1362.9
"서비스업","2018.02",1228.52
"서비스업","2018.03",1267.3
"서비스업","2018.04",1212.98
"서비스업","2018.05",1159.61
"서비스업","2018.06",1177.06
"서비스업","2018.07",1147.92
"서비스업","2018.08",1175.72
"서비스업","2018.09",1176.32
"서비스업","2018.10",1017.88
"서비스업","2018.11",1127.99
"서비스업","2018.12",1080
"서비스업","2019.01",1135.15
"서비스업","2019.02",1146.03
"서비스업","2019.03",1148.32
"서비스업","2019.04",1159.85
"서비스업","2019.05",1091.96
